resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,pitstopId
4076,210,21,17,12,6,4,4,4,3.0,62,+1:23.388,5544061,\N,\N,\N,\N,1,21_210
4077,210,55,22,7,14,5,5,5,2.0,61,\N,\N,\N,\N,\N,\N,11,55_210
4078,210,57,1,9,8,6,6,6,1.0,61,\N,\N,\N,\N,\N,\N,11,57_210
4079,210,78,15,17,12,7,7,7,0.0,61,\N,\N,\N,\N,\N,\N,11,78_210
4080,210,44,20,14,4,8,8,8,0.0,61,\N,\N,\N,\N,\N,\N,11,44_210
4081,210,63,25,19,19,9,9,9,0.0,60,\N,\N,\N,\N,\N,\N,12,63_210
4082,210,50,25,18,21,10,10,10,0.0,60,\N,\N,\N,\N,\N,\N,12,50_210
4083,210,79,18,20,22,11,11,11,0.0,59,\N,\N,\N,\N,\N,\N,13,79_210
4084,210,64,21,2,17,\N,R,12,0.0,53,\N,\N,\N,\N,\N,\N,6,64_210
4085,210,35,3,3,1,\N,R,13,0.0,40,\N,\N,\N,\N,\N,\N,6,35_210
4086,210,14,1,10,10,\N,R,14,0.0,38,\N,\N,\N,\N,\N,\N,5,14_210
4087,210,22,24,22,13,\N,R,15,0.0,32,\N,\N,\N,\N,\N,\N,5,22_210
4088,210,65,15,16,7,\N,R,16,0.0,18,\N,\N,\N,\N,\N,\N,10,65_210
4089,210,23,17,11,5,\N,R,17,0.0,17,\N,\N,\N,\N,\N,\N,7,23_210
4090,210,75,20,15,18,\N,R,18,0.0,11,\N,\N,\N,\N,\N,\N,4,75_210
4091,210,71,21,1,15,\N,R,19,0.0,11,\N,\N,\N,\N,\N,\N,4,71_210
4092,210,77,22,8,11,\N,R,20,0.0,4,\N,\N,\N,\N,\N,\N,20,77_210
4093,210,76,24,23,16,\N,R,21,0.0,2,\N,\N,\N,\N,\N,\N,20,76_210
4094,210,15,18,21,20,\N,W,22,0.0,0,\N,\N,\N,\N,\N,\N,6,15_210
4095,211,30,6,5,2,1,1,1,10.0,62,2:00:05.654,7205654,\N,\N,\N,\N,1,30_211
4096,211,22,24,22,10,2,2,2,6.0,62,+53.306,7258960,\N,\N,\N,\N,1,22_211
4097,211,56,6,6,15,3,3,3,4.0,62,+1:22.108,7287762,\N,\N,\N,\N,1,56_211
4098,211,44,20,14,12,4,4,4,3.0,62,+1:44.402,7310056,\N,\N,\N,\N,1,44_211
4099,211,63,25,19,14,5,5,5,2.0,61,\N,\N,\N,\N,\N,\N,11,63_211
4100,211,21,17,12,4,6,6,6,1.0,61,\N,\N,\N,\N,\N,\N,11,21_211
4101,211,76,24,23,19,7,7,7,0.0,61,\N,\N,\N,\N,\N,\N,11,76_211
4102,211,50,25,18,22,8,8,8,0.0,60,\N,\N,\N,\N,\N,\N,12,50_211
4103,211,77,22,8,17,9,9,9,0.0,60,\N,\N,\N,\N,\N,\N,12,77_211
4104,211,79,18,20,20,10,10,10,0.0,60,\N,\N,\N,\N,\N,\N,12,79_211
4105,211,49,3,4,1,\N,R,11,0.0,39,\N,\N,\N,\N,\N,\N,20,49_211
4106,211,75,20,15,21,\N,R,12,0.0,36,\N,\N,\N,\N,\N,\N,20,75_211
4107,211,78,15,17,11,\N,R,13,0.0,24,\N,\N,\N,\N,\N,\N,20,78_211
4108,211,55,22,7,9,\N,R,14,0.0,16,\N,\N,\N,\N,\N,\N,20,55_211
4109,211,35,3,3,3,\N,R,15,0.0,16,\N,\N,\N,\N,\N,\N,20,35_211
4110,211,23,17,11,6,\N,R,16,0.0,10,\N,\N,\N,\N,\N,\N,20,23_211
4111,211,65,15,16,7,\N,R,17,0.0,9,\N,\N,\N,\N,\N,\N,20,65_211
4112,211,15,18,21,18,\N,R,18,0.0,7,\N,\N,\N,\N,\N,\N,20,15_211
4113,211,14,1,10,5,\N,R,19,0.0,1,\N,\N,\N,\N,\N,\N,20,14_211
4114,211,57,1,9,8,\N,R,20,0.0,1,\N,\N,\N,\N,\N,\N,4,57_211
4115,211,71,21,1,13,\N,R,21,0.0,1,\N,\N,\N,\N,\N,\N,4,71_211
4116,211,64,21,2,16,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,20,64_211
4117,212,35,3,3,1,1,1,1,10.0,64,1:30:35.896,5435896,\N,\N,\N,\N,1,35_212
4118,212,44,20,14,12,2,2,2,6.0,64,+5.804,5441700,\N,\N,\N,\N,1,44_212
4119,212,55,22,7,4,3,3,3,4.0,64,+12.534,5448430,\N,\N,\N,\N,1,55_212
4120,212,30,6,5,7,4,4,4,3.0,64,+17.979,5453875,\N,\N,\N,\N,1,30_212
4121,212,65,15,16,10,5,5,5,2.0,64,+27.986,5463882,\N,\N,\N,\N,1,65_212
4122,212,14,1,10,3,6,6,6,1.0,64,+29.744,5465640,\N,\N,\N,\N,1,14_212
4123,212,57,1,9,5,7,7,7,0.0,64,+48.785,5484681,\N,\N,\N,\N,1,57_212
4124,212,49,3,4,2,8,8,8,0.0,64,+1:04.139,5500035,\N,\N,\N,\N,1,49_212
4125,212,21,17,12,8,9,9,9,0.0,64,+1:04.767,5500663,\N,\N,\N,\N,1,21_212
4126,212,77,22,8,6,10,10,10,0.0,64,+1:05.670,5501566,\N,\N,\N,\N,1,77_212
4127,212,50,25,18,19,11,11,11,0.0,63,\N,\N,\N,\N,\N,\N,11,50_212
4128,212,56,6,6,11,12,12,12,0.0,63,\N,\N,\N,\N,\N,\N,11,56_212
4129,212,76,24,23,22,13,13,13,0.0,63,\N,\N,\N,\N,\N,\N,11,76_212
4130,212,81,15,17,13,14,14,14,0.0,62,\N,\N,\N,\N,\N,\N,12,81_212
4131,212,15,18,21,18,15,15,15,0.0,62,\N,\N,\N,\N,\N,\N,12,15_212
4132,212,64,21,2,21,\N,R,16,0.0,53,\N,\N,\N,\N,\N,\N,5,64_212
4133,212,23,17,11,9,\N,R,17,0.0,50,\N,\N,\N,\N,\N,\N,5,23_212
4134,212,22,24,22,17,\N,R,18,0.0,37,\N,\N,\N,\N,\N,\N,5,22_212
4135,212,63,25,19,14,\N,R,19,0.0,35,\N,\N,\N,\N,\N,\N,29,63_212
4136,212,75,20,15,16,\N,R,20,0.0,34,\N,\N,\N,\N,\N,\N,6,75_212
4137,212,71,21,1,15,\N,R,21,0.0,17,\N,\N,\N,\N,\N,\N,5,71_212
4138,212,79,18,20,20,\N,R,22,0.0,11,\N,\N,\N,\N,\N,\N,6,79_212
4139,213,30,6,5,1,1,1,1,10.0,54,1:17:40.646,4660646,\N,\N,\N,\N,1,30_213
4140,213,55,22,7,8,2,2,2,6.0,54,+2.565,4663211,\N,\N,\N,\N,1,55_213
4141,213,21,17,12,6,3,3,3,4.0,54,+3.219,4663865,\N,\N,\N,\N,1,21_213
4142,213,49,3,4,4,4,4,4,3.0,54,+3.768,4664414,\N,\N,\N,\N,1,49_213
4143,213,65,15,16,13,5,5,5,2.0,54,+4.716,4665362,\N,\N,\N,\N,1,65_213
4144,213,75,20,15,19,6,6,6,1.0,54,+36.701,4697347,\N,\N,\N,\N,1,75_213
4145,213,14,1,10,5,7,7,7,0.0,54,+37.753,4698399,\N,\N,\N,\N,1,14_213
4146,213,64,21,2,16,8,8,8,0.0,53,\N,\N,\N,\N,\N,\N,11,64_213
4147,213,71,21,1,15,9,9,9,0.0,53,\N,\N,\N,\N,\N,\N,11,71_213
4148,213,81,15,17,18,10,10,10,0.0,53,\N,\N,\N,\N,\N,\N,11,81_213
4149,213,44,20,14,10,11,11,11,0.0,51,\N,\N,\N,\N,\N,\N,20,44_213
4150,213,63,25,19,17,\N,R,12,0.0,46,\N,\N,\N,\N,\N,\N,5,63_213
4151,213,50,25,18,14,\N,R,13,0.0,42,\N,\N,\N,\N,\N,\N,6,50_213
4152,213,25,22,8,11,\N,R,14,0.0,35,\N,\N,\N,\N,\N,\N,7,25_213
4153,213,22,24,22,3,\N,R,15,0.0,33,\N,\N,\N,\N,\N,\N,6,22_213
4154,213,15,18,21,20,\N,R,16,0.0,32,\N,\N,\N,\N,\N,\N,5,15_213
4155,213,23,17,11,7,\N,R,17,0.0,14,\N,\N,\N,\N,\N,\N,3,23_213
4156,213,79,18,20,22,\N,R,18,0.0,5,\N,\N,\N,\N,\N,\N,20,79_213
4157,213,35,3,3,2,\N,R,19,0.0,1,\N,\N,\N,\N,\N,\N,3,35_213
4158,213,57,1,9,9,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,5,57_213
4159,213,56,6,6,12,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,3,56_213
4160,213,76,24,23,21,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,20,76_213
4161,214,30,6,5,1,1,1,1,10.0,72,1:38:50.492,5930492,\N,\N,\N,\N,1,30_214
4162,214,49,3,4,2,2,2,2,6.0,72,+23.537,5954029,\N,\N,\N,\N,1,49_214
4163,214,56,6,6,5,3,3,3,4.0,72,+1:14.801,6005293,\N,\N,\N,\N,1,56_214
4164,214,35,3,3,4,4,4,4,3.0,72,+1:21.784,6012276,\N,\N,\N,\N,1,35_214
4165,214,55,22,7,8,5,5,5,2.0,72,+1:22.735,6013227,\N,\N,\N,\N,1,55_214
4166,214,23,17,11,3,6,6,6,1.0,72,+1:29.871,6020363,\N,\N,\N,\N,1,23_214
4167,214,14,1,10,9,7,7,7,0.0,71,\N,\N,\N,\N,\N,\N,4,14_214
4168,214,65,15,16,14,8,8,8,0.0,71,\N,\N,\N,\N,\N,\N,11,65_214
4169,214,21,17,12,11,9,9,9,0.0,71,\N,\N,\N,\N,\N,\N,11,21_214
4170,214,15,20,14,6,10,10,10,0.0,70,\N,\N,\N,\N,\N,\N,12,15_214
4171,214,79,18,20,21,11,11,11,0.0,70,\N,\N,\N,\N,\N,\N,12,79_214
4172,214,71,21,1,17,12,12,12,0.0,69,\N,\N,\N,\N,\N,\N,13,71_214
4173,214,63,25,19,19,\N,R,13,0.0,61,\N,\N,\N,\N,\N,\N,10,63_214
4174,214,25,22,8,7,\N,R,14,0.0,60,\N,\N,\N,\N,\N,\N,20,25_214
4175,214,64,21,2,16,\N,R,15,0.0,58,\N,\N,\N,\N,\N,\N,20,64_214
4176,214,82,15,17,20,\N,R,16,0.0,40,\N,\N,\N,\N,\N,\N,20,82_214
4177,214,22,24,22,13,\N,R,17,0.0,36,\N,\N,\N,\N,\N,\N,5,22_214
4178,214,76,24,23,15,\N,R,18,0.0,33,\N,\N,\N,\N,\N,\N,23,76_214
4179,214,57,1,9,10,\N,R,19,0.0,18,\N,\N,\N,\N,\N,\N,5,57_214
4180,214,50,25,18,18,\N,R,20,0.0,15,\N,\N,\N,\N,\N,\N,20,50_214
4181,214,75,20,15,12,\N,R,21,0.0,7,\N,\N,\N,\N,\N,\N,20,75_214
4182,214,58,18,21,22,\N,R,22,0.0,5,\N,\N,\N,\N,\N,\N,5,58_214
4183,215,35,3,3,1,1,1,1,10.0,59,1:28:01.665,5281665,\N,\N,\N,\N,1,35_215
4184,215,55,22,7,11,2,2,2,6.0,59,+10.205,5291870,\N,\N,\N,\N,1,55_215
4185,215,25,22,8,8,3,3,3,4.0,59,+11.296,5292961,\N,\N,\N,\N,1,25_215
4186,215,14,1,10,6,4,4,4,3.0,59,+31.229,5312894,\N,\N,\N,\N,1,14_215
4187,215,23,17,11,5,5,5,5,2.0,59,+31.880,5313545,\N,\N,\N,\N,1,23_215
4188,215,71,21,1,12,6,6,6,1.0,59,+1:13.552,5355217,\N,\N,\N,\N,1,71_215
4189,215,21,17,12,10,7,7,7,0.0,58,\N,\N,\N,\N,\N,\N,11,21_215
4190,215,15,20,14,13,8,8,8,0.0,58,\N,\N,\N,\N,\N,\N,11,15_215
4191,215,82,15,17,14,9,9,9,0.0,58,\N,\N,\N,\N,\N,\N,11,82_215
4192,215,58,18,21,21,10,10,10,0.0,58,\N,\N,\N,\N,\N,\N,11,58_215
4193,215,75,20,15,15,11,11,11,0.0,57,\N,\N,\N,\N,\N,\N,5,75_215
4194,215,57,1,9,3,\N,R,12,0.0,52,\N,\N,\N,\N,\N,\N,5,57_215
4195,215,76,24,23,16,\N,R,13,0.0,50,\N,\N,\N,\N,\N,\N,5,76_215
4196,215,50,25,18,20,\N,R,14,0.0,45,\N,\N,\N,\N,\N,\N,5,50_215
4197,215,56,6,6,7,\N,R,15,0.0,44,\N,\N,\N,\N,\N,\N,86,56_215
4198,215,63,25,19,18,\N,R,16,0.0,44,\N,\N,\N,\N,\N,\N,5,63_215
4199,215,65,15,16,9,\N,R,17,0.0,42,\N,\N,\N,\N,\N,\N,10,65_215
4200,215,30,6,5,4,\N,R,18,0.0,38,\N,\N,\N,\N,\N,\N,36,30_215
4201,215,22,24,22,22,\N,R,19,0.0,37,\N,\N,\N,\N,\N,\N,5,22_215
4202,215,64,21,2,17,\N,R,20,0.0,29,\N,\N,\N,\N,\N,\N,5,64_215
4203,215,49,3,4,2,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,4,49_215
4204,215,79,18,20,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,20,79_215
4205,216,77,22,8,1,1,1,1,10.0,45,1:20:59.046,4859046,\N,\N,\N,\N,1,77_216
4206,216,30,6,5,4,2,2,2,6.0,45,+17.527,4876573,\N,\N,\N,\N,1,30_216
4207,216,57,1,9,3,3,3,3,4.0,45,+24.770,4883816,\N,\N,\N,\N,1,57_216
4208,216,15,20,14,11,4,4,4,3.0,45,+27.165,4886211,\N,\N,\N,\N,1,15_216
4209,216,23,17,11,7,5,5,5,2.0,45,+29.995,4889041,\N,\N,\N,\N,1,23_216
4210,216,55,22,7,6,6,6,6,1.0,45,+34.717,4893763,\N,\N,\N,\N,1,55_216
4211,216,75,20,15,17,7,7,7,0.0,45,+1:19.722,4938768,\N,\N,\N,\N,1,75_216
4212,216,71,21,1,13,8,8,8,0.0,44,\N,\N,\N,\N,\N,\N,11,71_216
4213,216,82,15,17,18,9,9,9,0.0,44,\N,\N,\N,\N,\N,\N,11,82_216
4214,216,50,25,18,20,10,10,10,0.0,44,\N,\N,\N,\N,\N,\N,11,50_216
4215,216,21,17,12,2,11,11,11,0.0,40,\N,\N,\N,\N,\N,\N,15,21_216
4216,216,22,24,22,12,\N,R,12,0.0,33,\N,\N,\N,\N,\N,\N,5,22_216
4217,216,63,25,19,19,\N,R,13,0.0,33,\N,\N,\N,\N,\N,\N,8,63_216
4218,216,35,3,3,9,\N,R,14,0.0,33,\N,\N,\N,\N,\N,\N,20,35_216
4219,216,76,24,23,15,\N,R,15,0.0,27,\N,\N,\N,\N,\N,\N,5,76_216
4220,216,79,18,20,22,\N,R,16,0.0,23,\N,\N,\N,\N,\N,\N,60,79_216
4221,216,65,15,16,14,\N,R,17,0.0,8,\N,\N,\N,\N,\N,\N,3,65_216
4222,216,64,21,2,16,\N,R,18,0.0,8,\N,\N,\N,\N,\N,\N,3,64_216
4223,216,14,1,10,8,\N,R,19,0.0,1,\N,\N,\N,\N,\N,\N,7,14_216
4224,216,49,3,4,5,\N,R,20,0.0,1,\N,\N,\N,\N,\N,\N,4,49_216
4225,216,56,6,6,10,\N,R,21,0.0,1,\N,\N,\N,\N,\N,\N,4,56_216
4226,216,58,18,21,21,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,6,58_216
4227,217,35,3,3,2,1,1,1,10.0,77,1:45:47.149,6347149,\N,\N,\N,\N,1,35_217
4228,217,71,21,1,3,2,2,2,6.0,77,+9.079,6356228,\N,\N,\N,\N,1,71_217
4229,217,65,15,16,10,3,3,3,4.0,77,+20.445,6367594,\N,\N,\N,\N,1,65_217
4230,217,30,6,5,1,4,4,4,3.0,77,+30.501,6377650,\N,\N,\N,\N,1,30_217
4231,217,23,17,11,14,5,5,5,2.0,77,+30.715,6377864,\N,\N,\N,\N,1,23_217
4232,217,75,20,15,16,6,6,6,1.0,77,+41.512,6388661,\N,\N,\N,\N,1,75_217
4233,217,15,20,14,12,7,7,7,0.0,77,+1:15.552,6422701,\N,\N,\N,\N,1,15_217
4234,217,77,22,8,7,8,8,8,0.0,77,+1:16.409,6423558,\N,\N,\N,\N,1,77_217
4235,217,56,6,6,5,9,9,9,0.0,76,\N,\N,\N,\N,\N,\N,20,56_217
4236,217,79,18,20,20,10,10,10,0.0,76,\N,\N,\N,\N,\N,\N,11,79_217
4237,217,55,22,7,9,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,11,55_217
4238,217,58,18,21,22,12,12,12,0.0,75,\N,\N,\N,\N,\N,\N,12,58_217
4239,217,63,25,19,21,13,13,13,0.0,75,\N,\N,\N,\N,\N,\N,12,63_217
4240,217,14,1,10,8,\N,R,14,0.0,65,\N,\N,\N,\N,\N,\N,10,14_217
4241,217,50,25,18,18,\N,R,15,0.0,61,\N,\N,\N,\N,\N,\N,6,50_217
4242,217,64,21,2,19,\N,R,16,0.0,53,\N,\N,\N,\N,\N,\N,10,64_217
4243,217,21,17,12,13,\N,R,17,0.0,42,\N,\N,\N,\N,\N,\N,20,21_217
4244,217,49,3,4,6,\N,R,18,0.0,29,\N,\N,\N,\N,\N,\N,74,49_217
4245,217,22,24,22,11,\N,R,19,0.0,29,\N,\N,\N,\N,\N,\N,5,22_217
4246,217,57,1,9,4,\N,R,20,0.0,12,\N,\N,\N,\N,\N,\N,9,57_217
4247,217,81,15,17,15,\N,R,21,0.0,7,\N,\N,\N,\N,\N,\N,5,81_217
4248,217,76,24,23,17,\N,R,22,0.0,5,\N,\N,\N,\N,\N,\N,3,76_217
4249,218,30,6,5,3,1,1,1,10.0,44,1:33:46.717,5626717,\N,\N,\N,\N,1,30_218
4250,218,21,17,12,4,2,2,2,6.0,44,+26.753,5653470,\N,\N,\N,\N,1,21_218
4251,218,49,3,4,7,3,3,3,4.0,44,+32.147,5658864,\N,\N,\N,\N,1,49_218
4252,218,65,15,16,11,4,4,4,3.0,44,+39.025,5665742,\N,\N,\N,\N,1,65_218
4253,218,35,3,3,1,5,5,5,2.0,44,+42.103,5668820,\N,\N,\N,\N,1,35_218
4254,218,77,22,8,15,6,6,6,1.0,44,+1:03.741,5690458,\N,\N,\N,\N,1,77_218
4255,218,64,21,2,8,7,7,7,0.0,44,+1:25.931,5712648,\N,\N,\N,\N,1,64_218
4256,218,55,22,7,2,8,8,8,0.0,44,+1:42.008,5728725,\N,\N,\N,\N,1,55_218
4257,218,81,15,17,13,9,9,9,0.0,44,+1:42.582,5729299,\N,\N,\N,\N,1,81_218
4258,218,56,6,6,17,10,10,10,0.0,43,\N,\N,\N,\N,\N,\N,11,56_218
4259,218,63,25,19,19,11,11,11,0.0,43,\N,\N,\N,\N,\N,\N,11,63_218
4260,218,76,24,23,18,12,12,12,0.0,43,\N,\N,\N,\N,\N,\N,11,76_218
4261,218,71,21,1,9,13,13,13,0.0,42,\N,\N,\N,\N,\N,\N,12,71_218
4262,218,79,18,20,20,14,14,14,0.0,42,\N,\N,\N,\N,\N,\N,12,79_218
4263,218,15,20,14,14,15,15,15,0.0,42,\N,\N,\N,\N,\N,\N,12,15_218
4264,218,57,1,9,5,\N,D,16,0.0,44,\N,\N,\N,\N,\N,\N,2,57_218
4265,218,50,25,18,21,\N,R,17,0.0,25,\N,\N,\N,\N,\N,\N,20,50_218
4266,218,23,17,11,6,\N,R,18,0.0,21,\N,\N,\N,\N,\N,\N,20,23_218
4267,218,14,1,10,10,\N,R,19,0.0,19,\N,\N,\N,\N,\N,\N,20,14_218
4268,218,58,18,21,22,\N,R,20,0.0,18,\N,\N,\N,\N,\N,\N,20,58_218
4269,218,22,24,22,12,\N,R,21,0.0,8,\N,\N,\N,\N,\N,\N,38,22_218
4270,218,75,20,15,16,\N,R,22,0.0,5,\N,\N,\N,\N,\N,\N,10,75_218
4271,219,14,1,10,6,1,1,1,10.0,53,1:17:04.609,4624609,\N,\N,\N,\N,1,14_219
4272,219,55,22,7,1,2,2,2,6.0,53,+1.937,4626546,\N,\N,\N,\N,1,55_219
4273,219,49,3,4,2,3,3,3,4.0,53,+4.343,4628952,\N,\N,\N,\N,1,49_219
4274,219,21,17,12,3,4,4,4,3.0,53,+5.871,4630480,\N,\N,\N,\N,1,21_219
4275,219,35,3,3,4,5,5,5,2.0,53,+6.416,4631025,\N,\N,\N,\N,1,35_219
4276,219,30,6,5,9,6,6,6,1.0,53,+11.481,4636090,\N,\N,\N,\N,1,30_219
4277,219,77,22,8,7,7,7,7,0.0,53,+12.471,4637080,\N,\N,\N,\N,1,77_219
4278,219,56,6,6,10,8,8,8,0.0,53,+17.639,4642248,\N,\N,\N,\N,1,56_219
4279,219,57,1,9,5,9,9,9,0.0,53,+49.373,4673982,\N,\N,\N,\N,1,57_219
4280,219,15,20,14,16,10,10,10,0.0,53,+1:02.706,4687315,\N,\N,\N,\N,1,15_219
4281,219,75,20,15,15,11,11,11,0.0,53,+1:03.327,4687936,\N,\N,\N,\N,1,75_219
4282,219,81,15,17,18,12,12,12,0.0,52,\N,\N,\N,\N,\N,\N,11,81_219
4283,219,22,24,22,11,13,13,13,0.0,52,\N,\N,\N,\N,\N,\N,11,22_219
4284,219,58,18,21,22,14,14,14,0.0,50,\N,\N,\N,\N,\N,\N,13,58_219
4285,219,71,21,1,14,\N,R,15,0.0,46,\N,\N,\N,\N,\N,\N,5,71_219
4286,219,23,17,11,8,\N,R,16,0.0,39,\N,\N,\N,\N,\N,\N,4,23_219
4287,219,65,15,16,12,\N,R,17,0.0,38,\N,\N,\N,\N,\N,\N,4,65_219
4288,219,63,25,19,19,\N,R,18,0.0,33,\N,\N,\N,\N,\N,\N,5,63_219
4289,219,76,24,23,13,\N,R,19,0.0,31,\N,\N,\N,\N,\N,\N,7,76_219
4290,219,50,25,18,20,\N,R,20,0.0,12,\N,\N,\N,\N,\N,\N,6,50_219
4291,219,79,18,20,21,\N,R,21,0.0,8,\N,\N,\N,\N,\N,\N,20,79_219
4292,219,64,21,2,17,\N,R,22,0.0,4,\N,\N,\N,\N,\N,\N,22,64_219
4293,220,35,3,3,1,1,1,1,10.0,71,1:27:35.999,5255999,\N,\N,\N,\N,1,35_220
4294,220,14,1,10,10,2,2,2,6.0,71,+2.909,5258908,\N,\N,\N,\N,1,14_220
4295,220,49,3,4,4,3,3,3,4.0,71,+3.962,5259961,\N,\N,\N,\N,1,49_220
4296,220,21,17,12,14,4,4,4,3.0,71,+12.127,5268126,\N,\N,\N,\N,1,21_220
4297,220,23,17,11,11,5,5,5,2.0,71,+31.859,5287858,\N,\N,\N,\N,1,23_220
4298,220,30,6,5,9,6,6,6,1.0,71,+33.410,5289409,\N,\N,\N,\N,1,30_220
4299,220,71,21,1,7,7,7,7,0.0,71,+37.207,5293206,\N,\N,\N,\N,1,71_220
4300,220,65,15,16,12,8,8,8,0.0,71,+49.057,5305056,\N,\N,\N,\N,1,65_220
4301,220,81,15,17,13,9,9,9,0.0,71,+1:06.455,5322454,\N,\N,\N,\N,1,81_220
4302,220,77,22,8,18,10,10,10,0.0,70,\N,\N,\N,\N,\N,\N,11,77_220
4303,220,79,18,20,19,11,11,11,0.0,69,\N,\N,\N,\N,\N,\N,12,79_220
4304,220,50,25,18,20,12,12,12,0.0,69,\N,\N,\N,\N,\N,\N,12,50_220
4305,220,64,21,2,17,13,13,13,0.0,67,\N,\N,\N,\N,\N,\N,14,64_220
4306,220,22,24,22,5,14,14,14,0.0,64,\N,\N,\N,\N,\N,\N,20,22_220
4307,220,15,20,14,3,\N,R,15,0.0,58,\N,\N,\N,\N,\N,\N,5,15_220
4308,220,76,24,23,6,\N,R,16,0.0,58,\N,\N,\N,\N,\N,\N,5,76_220
4309,220,75,20,15,16,\N,R,17,0.0,57,\N,\N,\N,\N,\N,\N,5,75_220
4310,220,63,25,19,21,\N,R,18,0.0,48,\N,\N,\N,\N,\N,\N,6,63_220
4311,220,56,6,6,8,\N,R,19,0.0,38,\N,\N,\N,\N,\N,\N,4,56_220
4312,220,55,22,7,15,\N,R,20,0.0,37,\N,\N,\N,\N,\N,\N,4,55_220
4313,220,57,1,9,2,\N,R,21,0.0,1,\N,\N,\N,\N,\N,\N,5,57_220
4314,220,58,18,21,0,\N,E,22,0.0,0,\N,\N,\N,\N,\N,\N,92,58_220
4315,221,35,3,3,2,1,1,1,10.0,67,1:31:27.843,5487843,\N,\N,\N,\N,1,35_221
4316,221,55,22,7,10,2,2,2,6.0,67,+11.770,5499613,\N,\N,\N,\N,1,55_221
4317,221,49,3,4,3,3,3,3,4.0,67,+13.480,5501323,\N,\N,\N,\N,1,49_221
4318,221,77,22,8,7,4,4,4,3.0,67,+16.416,5504259,\N,\N,\N,\N,1,77_221
4319,221,64,21,2,15,5,5,5,2.0,67,+43.147,5530990,\N,\N,\N,\N,1,64_221
4320,221,44,20,14,11,6,6,6,1.0,67,+43.750,5531593,\N,\N,\N,\N,1,44_221
4321,221,65,15,16,16,7,7,7,0.0,67,+44.354,5532197,\N,\N,\N,\N,1,65_221
4322,221,71,21,1,13,8,8,8,0.0,67,+44.777,5532620,\N,\N,\N,\N,1,71_221
4323,221,81,15,17,19,9,9,9,0.0,66,\N,\N,\N,\N,\N,\N,11,81_221
4324,221,63,25,19,20,10,10,10,0.0,66,\N,\N,\N,\N,\N,\N,11,63_221
4325,221,50,25,18,21,\N,R,11,0.0,50,\N,\N,\N,\N,\N,\N,20,50_221
4326,221,57,1,9,1,\N,R,12,0.0,43,\N,\N,\N,\N,\N,\N,5,57_221
4327,221,22,24,22,9,\N,R,13,0.0,43,\N,\N,\N,\N,\N,\N,6,22_221
4328,221,14,1,10,6,\N,R,14,0.0,42,\N,\N,\N,\N,\N,\N,5,14_221
4329,221,76,24,23,12,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,86,76_221
4330,221,56,6,6,14,\N,R,16,0.0,22,\N,\N,\N,\N,\N,\N,5,56_221
4331,221,75,20,15,17,\N,R,17,0.0,16,\N,\N,\N,\N,\N,\N,5,75_221
4332,221,30,6,5,5,\N,R,18,0.0,2,\N,\N,\N,\N,\N,\N,22,30_221
4333,221,58,18,21,18,\N,R,19,0.0,1,\N,\N,\N,\N,\N,\N,5,58_221
4334,221,79,18,20,22,\N,R,20,0.0,1,\N,\N,\N,\N,\N,\N,4,79_221
4335,221,21,17,12,4,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,4,21_221
4336,221,23,17,11,8,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,4,23_221
4337,222,30,6,5,2,1,1,1,10.0,53,1:29:48.446,5388446,\N,\N,\N,\N,1,30_222
4338,222,49,3,4,6,2,2,2,6.0,53,+1.378,5389824,\N,\N,\N,\N,1,49_222
4339,222,56,6,6,3,3,3,3,4.0,53,+26.384,5414830,\N,\N,\N,\N,1,56_222
4340,222,57,1,9,4,4,4,4,3.0,53,+27.129,5415575,\N,\N,\N,\N,1,57_222
4341,222,55,22,7,7,5,5,5,2.0,53,+40.403,5428849,\N,\N,\N,\N,1,55_222
4342,222,65,15,16,8,6,6,6,1.0,53,+41.630,5430076,\N,\N,\N,\N,1,65_222
4343,222,21,17,12,9,7,7,7,0.0,53,+56.825,5445271,\N,\N,\N,\N,1,21_222
4344,222,77,22,8,5,8,8,8,0.0,53,+1:00.429,5448875,\N,\N,\N,\N,1,77_222
4345,222,23,17,11,13,9,9,9,0.0,53,+1:22.036,5470482,\N,\N,\N,\N,1,23_222
4346,222,14,1,10,11,10,10,10,0.0,52,\N,\N,\N,\N,\N,\N,5,14_222
4347,222,71,21,1,17,11,11,11,0.0,52,\N,\N,\N,\N,\N,\N,11,71_222
4348,222,64,21,2,16,12,12,12,0.0,52,\N,\N,\N,\N,\N,\N,11,64_222
4349,222,50,25,18,21,13,13,13,0.0,52,\N,\N,\N,\N,\N,\N,11,50_222
